flightNum;cancelled;cancellationName;diverted;div1airport;div2airport;compania;carrierDelay;tiempo;weatherDelay;NAS;nasDelay;seguridad;securityDelay;previo;lateAircraftDelay;desvio;divArrDelay;idIncidencia
12671;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;desvio;0;4047
12671;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;35;desvio;0;4048
12672;0;;0;;;compania;4;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4049
12672;0;;0;;;compania;0;tiempo;0;NAS;13;seguridad;0;previo;0;desvio;0;4050
12672;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;126;desvio;0;4051
12673;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;16;desvio;0;4052
12675;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;27;desvio;0;4053
12677;0;;0;;;compania;17;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4054
12677;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;0;4055
12677;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;7;desvio;0;4056
12684;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4057
12684;0;;0;;;compania;0;tiempo;0;NAS;9;seguridad;0;previo;0;desvio;0;4058
12684;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;22;desvio;0;4059
12685;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;desvio;0;4060
12685;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;28;desvio;0;4061
12693;0;;0;;;compania;128;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4062

12706;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4064
12706;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;0;4065
12706;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;8;desvio;0;4066
12707;0;;0;;;compania;22;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4067
12707;0;;0;;;compania;0;tiempo;0;NAS;21;seguridad;0;previo;0;desvio;0;4068
12709;0;;0;;;compania;66;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4069
12709;0;;0;;;compania;0;tiempo;0;NAS;4;seguridad;0;previo;0;desvio;0;4070
12711;0;;0;;;compania;11;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4071
12711;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;6;desvio;0;4072
12719;0;;0;;;compania;90;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4073
12719;0;;0;;;compania;0;tiempo;0;NAS;4;seguridad;0;previo;0;desvio;0;4074
12719;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;2;desvio;0;4075
12721;0;;0;;;compania;69;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4076
12721;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;16;desvio;0;4077
12722;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;92;desvio;0;4078
12724;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;0;4079
12724;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;57;desvio;0;4080
12729;0;;0;;;compania;0;tiempo;0;NAS;21;seguridad;0;previo;0;desvio;0;4081
12730;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;0;4082
12730;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;13;desvio;0;4083
12743;0;;0;;;compania;96;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4084
12744;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;77;desvio;0;4085
12746;0;;0;;;compania;54;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4086
12746;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;30;desvio;0;4087
12749;0;;0;;;compania;0;tiempo;0;NAS;28;seguridad;0;previo;0;desvio;0;4088
12758;0;;0;;;compania;0;tiempo;0;NAS;21;seguridad;0;previo;0;desvio;0;4089
12762;0;;0;;;compania;33;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4090
12764;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;27;desvio;0;4091
12769;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;198;desvio;0;4092
12772;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;32;desvio;0;4093
12773;0;;0;;;compania;4;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4094
12773;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;desvio;0;4095
12773;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;3;desvio;0;4096
12777;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;16;desvio;0;4097
12788;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;22;desvio;0;4098
12790;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;0;4099
12794;0;;0;;;compania;85;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4100
12794;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;desvio;0;4101
12804;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;desvio;0;4102
12806;0;;0;;;compania;6;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4103
12806;0;;0;;;compania;0;tiempo;0;NAS;9;seguridad;0;previo;0;desvio;0;4104
12807;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4105
12807;0;;0;;;compania;0;tiempo;0;NAS;32;seguridad;0;previo;0;desvio;0;4106
12807;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;18;desvio;0;4107

12815;0;;0;;;compania;204;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4109
12822;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;19;desvio;0;4110
12825;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4111
12825;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;11;desvio;0;4112
12828;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;0;4113
12828;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;desvio;0;4114
12834;0;;0;;;compania;0;tiempo;0;NAS;32;seguridad;0;previo;0;desvio;0;4115
12835;0;;0;;;compania;0;tiempo;0;NAS;33;seguridad;0;previo;0;desvio;0;4116
12841;0;;0;;;compania;0;tiempo;57;NAS;0;seguridad;0;previo;0;desvio;0;4117
12845;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;23;desvio;0;4118
12847;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;28;desvio;0;4119
12848;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;0;desvio;0;4120
12848;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;25;desvio;0;4121
12852;0;;0;;;compania;0;tiempo;0;NAS;10;seguridad;0;previo;0;desvio;0;4122
12852;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;15;desvio;0;4123
12853;0;;0;;;compania;13;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4124
12853;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;0;desvio;0;4125
12856;0;;0;;;compania;44;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4126
12862;0;;0;;;compania;3;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4127
12862;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;4128
12862;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;12;desvio;0;4129
12864;0;;0;;;compania;0;tiempo;0;NAS;25;seguridad;0;previo;0;desvio;0;4130
12865;0;;0;;;compania;61;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4131
12865;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;25;desvio;0;4132
12870;0;;0;;;compania;16;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4133
12876;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;4134
12890;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;0;4135
12891;0;;0;;;compania;3;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4136
12891;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;13;desvio;0;4137
12895;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4138
12895;0;;0;;;compania;0;tiempo;0;NAS;12;seguridad;0;previo;0;desvio;0;4139
12896;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;desvio;0;4140
12897;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;0;desvio;0;4141
12897;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;desvio;0;4142
12899;0;;0;;;compania;119;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4143
12899;0;;0;;;compania;0;tiempo;0;NAS;26;seguridad;0;previo;0;desvio;0;4144
12908;0;;0;;;compania;9;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4145
12908;0;;0;;;compania;0;tiempo;0;NAS;10;seguridad;0;previo;0;desvio;0;4146
12912;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;0;4147
12914;0;;0;;;compania;20;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4148
12944;0;;0;;;compania;0;tiempo;0;NAS;23;seguridad;0;previo;0;desvio;0;4149
12961;0;;0;;;compania;0;tiempo;0;NAS;39;seguridad;0;previo;0;desvio;0;4150
12964;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;22;desvio;0;4151
12983;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;0;4152
12984;0;;0;;;compania;6;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4153
12984;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;0;4154
12984;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;8;desvio;0;4155
12986;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;18;desvio;0;4156
12987;0;;0;;;compania;115;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4157
12992;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;101;desvio;0;4158
12994;0;;0;;;compania;25;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4159
12994;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;0;4160
12997;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;0;4161
13008;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4162
13008;0;;0;;;compania;0;tiempo;0;NAS;25;seguridad;0;previo;0;desvio;0;4163
13009;0;;0;;;compania;22;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4164
13011;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;desvio;0;4165
13011;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;30;desvio;0;4166
13016;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;42;desvio;0;4167

13028;0;;0;;;compania;12;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4169
13028;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;0;4170
13029;0;;0;;;compania;2;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4171
13029;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;4172
13036;0;;0;;;compania;0;tiempo;0;NAS;24;seguridad;0;previo;0;desvio;0;4173
13037;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;0;4174
13037;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;desvio;0;4175
13045;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4176
13045;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;0;4177
13046;0;;0;;;compania;231;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4178
13046;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;0;4179
13052;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;0;4180
13053;0;;0;;;compania;0;tiempo;0;NAS;33;seguridad;0;previo;0;desvio;0;4181
13057;0;;0;;;compania;0;tiempo;0;NAS;29;seguridad;0;previo;0;desvio;0;4182
13059;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;18;desvio;0;4183
13065;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4184
13065;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;0;4185
13065;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;9;desvio;0;4186
13075;0;;0;;;compania;0;tiempo;23;NAS;0;seguridad;0;previo;0;desvio;0;4187
13075;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;0;4188

13085;0;;0;;;compania;0;tiempo;0;NAS;14;seguridad;0;previo;0;desvio;0;4190
13085;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;47;desvio;0;4191
13089;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4192
13089;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;0;4193
13098;0;;0;;;compania;0;tiempo;0;NAS;28;seguridad;0;previo;0;desvio;0;4194
13113;0;;0;;;compania;27;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4195
13116;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;0;4196
13125;0;;0;;;compania;48;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4197
13127;0;;0;;;compania;150;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4198
13128;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;141;desvio;0;4199
13133;0;;0;;;compania;25;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4200
13133;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;desvio;0;4201
13133;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;5;desvio;0;4202
13134;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;90;desvio;0;4203
13143;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;0;4204
13143;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;18;desvio;0;4205
13145;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4206
13145;0;;0;;;compania;0;tiempo;0;NAS;23;seguridad;0;previo;0;desvio;0;4207
13149;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;0;4208
13149;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;desvio;0;4209
13151;0;;0;;;compania;126;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4210
13151;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;4;desvio;0;4211
13153;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;desvio;0;4212
13153;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;122;desvio;0;4213
13173;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4214
13173;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;desvio;0;4215
13177;0;;0;;;compania;42;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4216
13177;0;;0;;;compania;0;tiempo;5;NAS;0;seguridad;0;previo;0;desvio;0;4217
13177;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;31;desvio;0;4218
13178;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;56;desvio;0;4219
13191;0;;0;;;compania;69;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4220
13191;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;0;4221
13192;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;0;4222
13195;0;;0;;;compania;39;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4223
13199;0;;0;;;compania;28;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4224
13199;0;;0;;;compania;0;tiempo;0;NAS;10;seguridad;0;previo;0;desvio;0;4225
13199;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;6;desvio;0;4226
13201;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;0;4227
13202;0;;0;;;compania;77;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4228
13203;0;;0;;;compania;50;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4229
13203;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;55;desvio;0;4230
13204;0;;0;;;compania;37;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4231
13204;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;8;desvio;0;4232
13205;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;88;desvio;0;4233
13206;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;18;desvio;0;4234
13207;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;4235
13207;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;60;desvio;0;4236
13208;0;;0;;;compania;66;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4237
13212;0;;0;;;compania;0;tiempo;35;NAS;0;seguridad;0;previo;0;desvio;0;4238
13212;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;desvio;0;4239
13218;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;desvio;0;4240
13218;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;4;desvio;0;4241
13232;0;;0;;;compania;3;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4242
13232;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;0;4243
13232;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;103;desvio;0;4244
13251;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;4245
13261;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;4246
13274;0;;0;;;compania;9;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4247
13274;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;0;4248
13276;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;21;desvio;0;4249
13277;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4250
13277;0;;0;;;compania;0;tiempo;0;NAS;23;seguridad;0;previo;0;desvio;0;4251
13280;0;;0;;;compania;11;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4252
13280;0;;0;;;compania;0;tiempo;0;NAS;4;seguridad;0;previo;0;desvio;0;4253
13284;0;;0;;;compania;13;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4254
13284;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;4255
13284;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;1;desvio;0;4256
13285;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;19;desvio;0;4257
13287;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;0;4258
13289;0;;0;;;compania;0;tiempo;0;NAS;28;seguridad;0;previo;0;desvio;0;4259
13290;0;;0;;;compania;0;tiempo;0;NAS;89;seguridad;0;previo;0;desvio;0;4260
13291;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;0;4261
13294;0;;0;;;compania;9;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4262
13294;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;desvio;0;4263
13294;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;23;desvio;0;4264
13295;0;;0;;;compania;16;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4265
13295;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;31;desvio;0;4266
13298;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4267
13298;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;13;desvio;0;4268
13301;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4269
13301;0;;0;;;compania;0;tiempo;0;NAS;24;seguridad;0;previo;0;desvio;0;4270
13304;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;desvio;0;4271
13306;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;0;4272
13311;0;;0;;;compania;35;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4273
13311;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;0;4274
13311;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;8;desvio;0;4275
13323;0;;0;;;compania;163;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4276
13337;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;desvio;0;4277
13343;0;;0;;;compania;17;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4278
13343;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;0;desvio;0;4279
13343;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;5;desvio;0;4280
13351;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;desvio;0;4281
13355;0;;0;;;compania;0;tiempo;34;NAS;0;seguridad;0;previo;0;desvio;0;4282
13361;0;;0;;;compania;13;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4283
13361;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;0;4284
13362;0;;0;;;compania;62;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4285
13362;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;0;4286
13362;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;49;desvio;0;4287
13363;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;21;desvio;0;4288
13365;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;105;desvio;0;4289
13372;0;;0;;;compania;0;tiempo;83;NAS;0;seguridad;0;previo;0;desvio;0;4290
13374;0;;0;;;compania;80;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4291
13374;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;desvio;0;4292
13377;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;0;4293
13377;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;63;desvio;0;4294
13384;0;;0;;;compania;57;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4295
13386;0;;0;;;compania;0;tiempo;0;NAS;53;seguridad;0;previo;0;desvio;0;4296
13387;0;;0;;;compania;34;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4297
13393;0;;0;;;compania;412;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4298
13393;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;desvio;0;4299
13396;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;0;desvio;0;4300
13396;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;9;desvio;0;4301
13398;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;desvio;0;4302
13398;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;10;desvio;0;4303
13399;0;;0;;;compania;0;tiempo;0;NAS;27;seguridad;0;previo;0;desvio;0;4304
13403;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;0;4305
13404;0;;0;;;compania;1;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4306
13404;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;15;desvio;0;4307
13409;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;desvio;0;4308
13410;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;42;desvio;0;4309
13415;0;;0;;;compania;4;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4310
13415;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;0;4311
13415;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;12;desvio;0;4312

13426;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4314
13426;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;desvio;0;4315
13429;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;16;desvio;0;4316
13434;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;130;desvio;0;4317
13441;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;desvio;0;4318
13445;0;;0;;;compania;3;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4319
13445;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;desvio;0;4320
13445;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;15;desvio;0;4321
13448;0;;0;;;compania;18;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4322
13448;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;26;desvio;0;4323
13452;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;19;desvio;0;4324
13453;0;;0;;;compania;0;tiempo;0;NAS;24;seguridad;0;previo;0;desvio;0;4325
13456;0;;0;;;compania;44;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4326
13456;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;desvio;0;4327
13462;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;0;desvio;0;4328
13462;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;39;desvio;0;4329
13464;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;33;desvio;0;4330
13465;0;;0;;;compania;267;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4331
13504;0;;0;;;compania;12;tiempo;0;NAS;0;seguridad;0;previo;0;desvio;0;4332
13504;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;0;desvio;0;4333
13504;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;1;desvio;0;4334
