causa();duracion(carrierDelay/weatherDelay/Retraso NASDelay/securityDelay/lateAircraftDelay/divArrDelay);idIncidencia();
Retraso NAS;8;11651;
Retraso Previo;17;11652;
Retraso NAS;12;11653;
Retraso Previo;16;11654;
Retraso NAS;23;11655;
Retraso Compagnia;9;11656;
Retraso NAS;9;11657;
Retraso Previo;1;11658;
Retraso NAS;12;11659;
Retraso Seguridad;4;11660;
Retraso Previo;4;11661;
Retraso Compagnia;1;11662;
Retraso Previo;75;11663;
Retraso Previo;77;11664;
Retraso Compagnia;37;11665;
Retraso Previo;50;11666;
Retraso Previo;56;11667;
Retraso Previo;75;11668;
Retraso NAS;55;11669;
Retraso Compagnia;79;11670;
Retraso Compagnia;2;11671;
Retraso Previo;13;11672;
Retraso Compagnia;2;11673;
Retraso Previo;17;11674;
Retraso Compagnia;2;11675;
Retraso Previo;72;11676;
Retraso Meteorologico;40;11677;
Retraso NAS;18;11678;
Retraso Compagnia;91;11679;
Retraso NAS;27;11680;
Retraso Previo;127;11681;
Retraso NAS;22;11682;
Retraso Previo;73;11683;
Retraso Compagnia;1;11684;
Retraso NAS;9;11685;
Retraso Previo;65;11686;
Retraso Previo;65;11687;
Retraso Compagnia;12;11688;
Retraso NAS;2;11689;
Retraso Previo;128;11690;
Retraso NAS;7;11691;
Retraso Previo;137;11692;
Retraso Compagnia;1;11693;
Retraso Previo;115;11694;
Retraso Compagnia;128;11695;
Retraso Compagnia;47;11696;
Retraso NAS;2;11697;
Retraso Seguridad;9;11698;
Retraso Previo;54;11699;
Retraso Meteorologico;41;11700;
Retraso Previo;14;11701;
Retraso NAS;22;11702;
Retraso Previo;14;11703;
Retraso Previo;18;11704;
Retraso Previo;35;11705;
Retraso NAS;8;11706;
Retraso Previo;17;11707;
Retraso Compagnia;9;11708;
Retraso NAS;1;11709;
Retraso Previo;5;11710;
Retraso Compagnia;2;11711;
Retraso NAS;4;11712;
Retraso Previo;30;11713;
Retraso Compagnia;3;11714;
Retraso Previo;17;11715;
Retraso Compagnia;30;11716;
Retraso Compagnia;55;11717;
Retraso NAS;1;11718;
Retraso Previo;2;11719;
Retraso Compagnia;41;11720;
Retraso Previo;3;11721;
Retraso Previo;33;11722;
Retraso Compagnia;6;11723;
Retraso Previo;10;11724;
Retraso NAS;17;11725;
Retraso Previo;51;11726;
Retraso Previo;24;11727;
Retraso Compagnia;4;11728;
Retraso Previo;143;11729;
Retraso Previo;135;11730;
Retraso NAS;20;11731;
Retraso Previo;132;11732;
Retraso Previo;128;11733;
Retraso NAS;15;11734;
Retraso Previo;141;11735;
Retraso NAS;141;11736;
Retraso Previo;50;11737;
Retraso Compagnia;49;11738;
Retraso NAS;7;11739;
Retraso Compagnia;4;11740;
Retraso NAS;30;11741;
Retraso Previo;4;11742;
Retraso Compagnia;114;11743;
Retraso NAS;47;11744;
Retraso Previo;6;11745;
Retraso Compagnia;3;11746;
Retraso Previo;44;11747;
Retraso Compagnia;4;11749;
Retraso Previo;11;11750;
Retraso Compagnia;86;11751;
Retraso NAS;2;11752;
Retraso NAS;7;11753;
Retraso Previo;15;11754;
Retraso Previo;28;11755;
Retraso Compagnia;5;11756;
Retraso NAS;9;11757;
Retraso Previo;6;11758;
Retraso Compagnia;5;11759;
Retraso NAS;10;11760;
Retraso Previo;4;11761;
Retraso Compagnia;74;11762;
Retraso Compagnia;6;11763;
Retraso Previo;11;11764;
Retraso Compagnia;6;11765;
Retraso Previo;14;11766;
Retraso Compagnia;5;11767;
Retraso Previo;10;11768;
Retraso NAS;2;11769;
Retraso Previo;59;11770;
Retraso Previo;65;11771;
Retraso Previo;30;11772;
Retraso Compagnia;1;11773;
Retraso NAS;2;11774;
Retraso Previo;13;11775;
Retraso Compagnia;24;11776;
Retraso Previo;10;11777;
Retraso Meteorologico;120;11779;
Retraso NAS;16;11780;
Retraso Previo;20;11781;
Retraso Compagnia;30;11782;
Retraso Compagnia;11;11783;
Retraso Previo;7;11784;
Retraso Compagnia;9;11785;
Retraso Previo;66;11786;
Retraso Meteorologico;18;11787;
Retraso NAS;50;11788;
Retraso Previo;5;11789;
Retraso Previo;35;11790;
Retraso NAS;51;11791;
Retraso NAS;21;11792;
Retraso Compagnia;27;11793;
Retraso Previo;5;11794;
Retraso Compagnia;20;11795;
Retraso Compagnia;2;11796;
Retraso Previo;20;11797;
Retraso Compagnia;1;11798;
Retraso Previo;26;11799;
Retraso Previo;92;11800;
Retraso NAS;20;11801;
Retraso Compagnia;5;11802;
Retraso Previo;14;11803;
Retraso Compagnia;1;11804;
Retraso Previo;17;11805;
Retraso NAS;33;11806;
Retraso Compagnia;61;11807;
Retraso Meteorologico;21;11808;
Retraso NAS;5;11809;
Retraso Previo;6;11810;
Retraso NAS;21;11811;
Retraso Previo;26;11812;
Retraso Compagnia;28;11813;
Retraso Previo;28;11814;
Retraso Compagnia;10;11815;
Retraso Previo;29;11816;
Retraso NAS;2;11817;
Retraso Previo;27;11818;
Retraso NAS;16;11819;
Retraso Compagnia;19;11820;
Retraso Compagnia;15;11821;
Retraso NAS;12;11822;
Retraso Previo;4;11823;
Retraso Compagnia;2;11824;
Retraso Previo;21;11825;
Retraso NAS;22;11826;
Retraso NAS;66;11827;
Retraso NAS;29;11828;
Retraso Compagnia;10;11829;
Retraso NAS;17;11830;
Retraso Previo;13;11831;
Retraso Compagnia;38;11832;
Retraso Previo;42;11833;
Retraso Meteorologico;7;11834;
Retraso NAS;9;11835;
Retraso Previo;44;11836;
Retraso Meteorologico;44;11837;
Retraso Compagnia;2;11838;
Retraso Previo;18;11839;
Retraso Previo;15;11840;
Retraso Meteorologico;10;11841;
Retraso NAS;25;11842;
Retraso Previo;22;11843;
Retraso Compagnia;3;11844;
Retraso NAS;1;11845;
Retraso Previo;22;11846;
Retraso Compagnia;10;11847;
Retraso Previo;32;11848;
Retraso Compagnia;16;11849;
Retraso Compagnia;8;11850;
Retraso NAS;20;11851;
Retraso Previo;19;11852;
Retraso Compagnia;2;11853;
Retraso NAS;2;11854;
Retraso Previo;31;11855;
Retraso Compagnia;8;11856;
Retraso Previo;23;11857;
Retraso NAS;1;11858;
Retraso Previo;19;11859;
Retraso NAS;20;11860;
Retraso Compagnia;2;11861;
Retraso Previo;19;11862;
Retraso Compagnia;28;11863;
Retraso Previo;23;11864;
Retraso Compagnia;8;11865;
Retraso Previo;21;11866;
Retraso Compagnia;4;11867;
Retraso Previo;11;11868;
Retraso Compagnia;16;11869;
Retraso Compagnia;6;11870;
Retraso NAS;2;11871;
Retraso Previo;11;11872;
Retraso Compagnia;7;11873;
Retraso Previo;18;11874;
Retraso Previo;44;11875;
Retraso Meteorologico;51;11876;
Retraso NAS;1;11877;
Retraso Compagnia;25;11878;
Retraso NAS;11;11879;
Retraso Previo;52;11880;
Retraso Previo;59;11881;
Retraso Compagnia;16;11882;
Retraso NAS;1;11883;
Retraso Compagnia;1;11884;
Retraso NAS;2;11885;
Retraso Previo;25;11886;
Retraso NAS;12;11887;
Retraso Previo;13;11888;
Retraso Compagnia;3;11889;
Retraso Previo;16;11890;
Retraso Compagnia;5;11891;
Retraso Previo;19;11892;
Retraso Compagnia;32;11893;
Retraso Previo;45;11894;
Retraso Compagnia;10;11895;
Retraso NAS;9;11896;
Retraso Previo;29;11897;
Retraso Meteorologico;19;11898;
Retraso NAS;10;11899;
Retraso NAS;6;11900;
Retraso Previo;9;11901;
Retraso Compagnia;13;11902;
Retraso Previo;15;11903;
Retraso Compagnia;3;11904;
Retraso Previo;15;11905;
Retraso Previo;21;11906;
Retraso NAS;12;11907;
Retraso Previo;12;11908;
Retraso Compagnia;16;11909;
Retraso NAS;14;11910;
Retraso Previo;24;11911;
Retraso Compagnia;10;11912;
Retraso NAS;2;11913;
Retraso Previo;7;11914;
Retraso NAS;18;11915;
Retraso Compagnia;9;11916;
Retraso NAS;6;11917;
Retraso NAS;16;11918;
Retraso Previo;41;11919;
Retraso Compagnia;32;11920;
Retraso Previo;14;11921;
Retraso Compagnia;2;11922;
Retraso Previo;31;11923;
Retraso Compagnia;23;11924;
Retraso NAS;1;11925;
Retraso Previo;9;11926;
Retraso Compagnia;29;11927;
Retraso Compagnia;9;11928;
Retraso Previo;23;11929;
Retraso Compagnia;32;11930;
Retraso NAS;32;11931;
Retraso Previo;60;11932;
Retraso Compagnia;9;11933;
Retraso NAS;19;11934;
Retraso Compagnia;11;11935;
Retraso NAS;6;11936;
Retraso Seguridad;11;11937;
Retraso Previo;10;11938;
Retraso Seguridad;18;11939;
Retraso Previo;18;11940;
Retraso Compagnia;36;11941;
Retraso Compagnia;35;11942;
Retraso Compagnia;54;11943;
Retraso NAS;2;11944;
Retraso Previo;35;11945;
Retraso Compagnia;1;11946;
Retraso NAS;3;11947;
Retraso Previo;22;11948;
Retraso NAS;22;11949;
Retraso Compagnia;6;11950;
Retraso NAS;1;11951;
Retraso Previo;26;11952;
Retraso Compagnia;6;11953;
Retraso Previo;20;11954;
Retraso Compagnia;17;11955;
Retraso Previo;6;11956;
Retraso NAS;19;11957;
Retraso Compagnia;28;11958;
Retraso Compagnia;7;11959;
Retraso NAS;14;11960;
Retraso Previo;1;11961;
Retraso Previo;53;11962;
Retraso Previo;58;11963;
Retraso Previo;32;11964;
Retraso NAS;1;11965;
Retraso Previo;53;11966;
Retraso Compagnia;10;11967;
Retraso Previo;8;11968;
Retraso NAS;15;11969;
Retraso Compagnia;2;11970;
Retraso NAS;10;11971;
Retraso Previo;5;11972;
Retraso NAS;32;11973;
Retraso Compagnia;14;11974;
Retraso NAS;1;11975;
Retraso Previo;7;11976;
Retraso Compagnia;19;11977;
Retraso NAS;2;11978;
Retraso Previo;16;11979;
Retraso NAS;67;11980;
Retraso Previo;8;11981;
Retraso Compagnia;9;11982;
Retraso NAS;8;11983;
Retraso NAS;95;11984;
Retraso Previo;23;11985;
Retraso Compagnia;8;11986;
Retraso NAS;8;11987;
Retraso NAS;6;11988;
Retraso Previo;55;11989;
Retraso Compagnia;3;11990;
Retraso Previo;15;11991;
Retraso Compagnia;6;11992;
Retraso NAS;8;11993;
Retraso Previo;1;11994;
Retraso NAS;35;11995;
Retraso NAS;22;11996;
Retraso Meteorologico;16;11997;
Retraso Previo;149;11998;
Retraso Compagnia;10;11999;
Retraso Previo;16;12000;
Retraso Compagnia;1;12001;
Retraso NAS;2;12002;
Retraso Previo;16;12003;
Retraso NAS;8;12004;
Retraso Seguridad;8;12005;
Retraso NAS;18;12006;
Retraso Previo;10;12007;
Retraso NAS;18;12008;
Retraso Compagnia;101;12009;
Retraso Compagnia;13;12010;
Retraso NAS;3;12011;
Retraso Previo;78;12012;
Retraso Compagnia;15;12013;
Retraso Compagnia;24;12014;
Retraso Previo;8;12015;
Retraso Compagnia;2;12016;
Retraso Previo;23;12017;
Retraso Compagnia;26;12018;
Retraso Compagnia;13;12019;
Retraso NAS;13;12020;
Retraso NAS;19;12021;
Retraso Compagnia;21;12022;
Retraso NAS;8;12023;
Retraso Compagnia;2;12024;
Retraso Previo;25;12025;
Retraso Compagnia;15;12026;
Retraso Previo;11;12027;
Retraso Compagnia;1;12028;
Retraso NAS;1;12029;
Retraso Previo;27;12030;
Retraso NAS;66;12031;
Retraso Previo;45;12032;
Retraso Compagnia;57;12033;
Retraso Compagnia;3;12034;
Retraso Previo;12;12035;
Retraso Compagnia;8;12036;
Retraso NAS;13;12037;
Retraso Previo;55;12038;
Retraso NAS;10;12039;
Retraso Previo;14;12040;
Retraso Compagnia;7;12041;
Retraso Previo;13;12042;
Retraso Compagnia;16;12043;
Retraso NAS;4;12044;
Retraso Compagnia;2;12045;
Retraso NAS;44;12046;
Retraso Previo;12;12047;
Retraso Previo;30;12048;
Retraso Previo;17;12049;
Retraso NAS;8;12050;
Retraso Previo;20;12051;
Retraso Compagnia;2;12052;
Retraso Previo;14;12053;
Retraso Compagnia;4;12054;
Retraso Previo;14;12055;
Retraso Compagnia;6;12056;
Retraso NAS;1;12057;
Retraso Previo;9;12058;
Retraso NAS;2;12059;
Retraso Previo;51;12060;
Retraso NAS;10;12061;
Retraso Previo;49;12062;
Retraso NAS;6;12063;
Retraso Previo;51;12064;
Retraso NAS;2;12065;
Retraso Previo;54;12066;
Retraso NAS;7;12067;
Retraso Previo;112;12068;
Retraso Compagnia;9;12069;
Retraso Previo;17;12070;
Retraso NAS;18;12071;
Retraso Compagnia;2;12072;
Retraso Previo;16;12073;
Retraso Compagnia;20;12074;
Retraso NAS;6;12075;
Retraso NAS;35;12076;
Retraso NAS;17;12077;
Retraso Compagnia;31;12078;
Retraso Compagnia;11;12079;
Retraso Previo;9;12080;
Retraso Compagnia;3;12081;
Retraso Previo;26;12082;
Retraso Compagnia;31;12083;
Retraso NAS;2;12084;
Retraso Compagnia;6;12085;
Retraso Previo;10;12086;
Retraso Compagnia;27;12087;
Retraso NAS;15;12088;
Retraso Previo;1;12089;
Retraso NAS;20;12090;
Retraso Compagnia;6;12091;
Retraso Previo;12;12092;
Retraso Compagnia;23;12093;
Retraso Previo;11;12094;
Retraso Previo;25;12095;
Retraso Compagnia;18;12096;
Retraso NAS;30;12097;
Retraso Previo;15;12098;
Retraso Compagnia;14;12099;
Retraso Previo;1;12100;
Retraso Compagnia;19;12101;
Retraso NAS;1;12102;
Retraso Previo;18;12103;
Retraso Compagnia;20;12104;
Retraso Compagnia;2;12105;
Retraso Previo;85;12106;
Retraso Compagnia;7;12107;
Retraso Previo;93;12108;
Retraso Seguridad;5;12109;
Retraso Previo;72;12110;
Retraso Previo;71;12111;
Retraso Compagnia;18;12112;
Retraso Previo;43;12113;
Retraso Compagnia;8;12114;
Retraso Previo;54;12115;
Retraso Compagnia;45;12116;
Retraso NAS;2;12117;
Retraso Previo;7;12118;
Retraso NAS;17;12119;
Retraso Meteorologico;82;12120;
Retraso Compagnia;6;12121;
Retraso NAS;22;12122;
Retraso Compagnia;34;12123;
Retraso Previo;3;12124;
Retraso NAS;6;12125;
Retraso Previo;12;12126;
Retraso Compagnia;5;12127;
Retraso Previo;10;12128;
Retraso Compagnia;11;12129;
Retraso Previo;76;12130;
Retraso Compagnia;8;12131;
Retraso NAS;3;12132;
Retraso Previo;86;12133;
Retraso Compagnia;4;12134;
Retraso Previo;78;12135;
Retraso Desvio;113;12138;
Retraso Compagnia;11;12139;
Retraso Previo;35;12140;
Retraso Compagnia;67;12141;
Retraso Compagnia;24;12142;
Retraso NAS;22;12143;
Retraso Compagnia;5;12144;
Retraso NAS;8;12145;
Retraso Previo;36;12146;
Retraso Compagnia;4;12147;
Retraso Previo;12;12148;
Retraso NAS;52;12149;
Retraso NAS;181;12150;
Retraso NAS;197;12151;
Retraso Compagnia;27;12152;
Retraso Previo;116;12153;
Retraso NAS;266;12154;
Retraso Compagnia;16;12156;
Retraso Compagnia;37;12158;
Retraso NAS;29;12159;
Retraso Previo;62;12160;
Retraso NAS;2;12161;
Retraso Previo;67;12162;
Retraso NAS;43;12163;
Retraso Previo;17;12164;
Retraso NAS;18;12165;
Retraso Compagnia;14;12166;
Retraso NAS;17;12167;
Retraso Compagnia;30;12168;
Retraso NAS;1;12169;
Retraso NAS;18;12170;
Retraso Previo;20;12171;
Retraso Compagnia;166;12172;
Retraso Compagnia;17;12173;
Retraso NAS;6;12174;
Retraso NAS;20;12175;
Retraso NAS;18;12176;
Retraso Previo;31;12177;
Retraso Compagnia;4;12178;
Retraso Previo;19;12179;
Retraso Previo;35;12180;
Retraso Meteorologico;23;12181;
Retraso Compagnia;10;12182;
Retraso NAS;11;12183;
Retraso Compagnia;2;12184;
Retraso NAS;33;12185;
Retraso Previo;6;12186;
Retraso NAS;25;12187;
Retraso NAS;267;12188;
Retraso NAS;91;12189;
Retraso NAS;298;12190;
Retraso NAS;17;12191;
Retraso Compagnia;66;12192;
Retraso NAS;17;12193;
Retraso NAS;274;12194;
Retraso NAS;42;12196;
Retraso Previo;25;12197;
Retraso NAS;15;12198;
Retraso NAS;4;12199;
Retraso Previo;17;12200;
Retraso NAS;22;12201;
Retraso NAS;3;12202;
Retraso Previo;12;12203;
Retraso NAS;9;12204;
Retraso Previo;10;12205;
Retraso Compagnia;5;12206;
Retraso Previo;26;12207;
Retraso NAS;15;12208;
Retraso Compagnia;18;12209;
Retraso NAS;2;12210;
Retraso NAS;15;12211;
Retraso NAS;33;12212;
Retraso NAS;21;12213;
Retraso Compagnia;9;12214;
Retraso NAS;12;12215;
Retraso Compagnia;10;12216;
Retraso NAS;3;12217;
Retraso Previo;90;12218;
Retraso NAS;5;12219;
Retraso Previo;99;12220;
Retraso Previo;67;12221;
Retraso Previo;111;12222;
Retraso NAS;18;12223;
Retraso Compagnia;16;12224;
Retraso NAS;11;12225;
Retraso Previo;22;12226;
Retraso NAS;19;12227;
Retraso Previo;25;12228;
Retraso Meteorologico;40;12229;
Retraso NAS;7;12230;
Retraso Compagnia;45;12231;
Retraso NAS;27;12232;
Retraso NAS;16;12233;
Retraso NAS;15;12234;
Retraso Compagnia;17;12235;
Retraso NAS;39;12236;
Retraso NAS;18;12237;
Retraso NAS;17;12238;
Retraso Compagnia;33;12239;
Retraso Compagnia;12;12240;
Retraso NAS;8;12241;
Retraso Compagnia;116;12242;
Retraso NAS;71;12243;
Retraso Compagnia;3;12244;
Retraso NAS;27;12245;
Retraso Previo;27;12246;
Retraso NAS;25;12247;
Retraso Previo;21;12248;
Retraso Compagnia;6;12249;
Retraso NAS;4;12250;
Retraso Previo;14;12251;
Retraso NAS;40;12252;
Retraso Meteorologico;7;12253;
Retraso Previo;91;12254;
Retraso NAS;299;12255;
Retraso Compagnia;12;12256;
Retraso NAS;6;12257;
Retraso Compagnia;6;12258;
Retraso NAS;2;12259;
Retraso Previo;46;12260;
Retraso NAS;23;12261;
Retraso NAS;18;12262;
Retraso NAS;397;12263;
Retraso NAS;17;12264;
Retraso Meteorologico;373;12265;
Retraso NAS;18;12266;
Retraso NAS;2;12267;
Retraso Previo;19;12268;
Retraso Previo;33;12269;
Retraso Previo;30;12270;
Retraso Compagnia;37;12271;
Retraso NAS;7;12272;
Retraso Compagnia;14;12273;
Retraso Previo;340;12274;
Retraso Previo;22;12275;
Retraso Meteorologico;4;12276;
Retraso Previo;141;12277;
Retraso NAS;25;12278;
Retraso Compagnia;36;12279;
Retraso NAS;19;12281;
Retraso NAS;30;12282;
Retraso Compagnia;18;12283;
Retraso NAS;23;12284;
Retraso Compagnia;192;12285;
Retraso NAS;4;12286;
Retraso NAS;27;12287;
Retraso Compagnia;8;12288;
Retraso NAS;31;12289;
Retraso NAS;20;12290;
Retraso NAS;25;12291;
Retraso Compagnia;4;12292;
Retraso Previo;50;12293;
Retraso NAS;21;12294;
Retraso Compagnia;236;12295;
Retraso Compagnia;2;12296;
Retraso NAS;4;12297;
Retraso Previo;18;12298;
Retraso Compagnia;25;12299;
Retraso NAS;22;12300;
Retraso NAS;17;12301;
Retraso NAS;37;12302;
Retraso NAS;7;12303;
Retraso Previo;14;12304;
Retraso NAS;100;12305;
Retraso NAS;114;12306;
Retraso NAS;23;12307;
Retraso NAS;16;12308;
Retraso Meteorologico;13;12309;
Retraso Previo;150;12310;
Retraso Compagnia;16;12311;
Retraso NAS;74;12312;
Retraso Previo;177;12313;
Retraso NAS;442;12314;
Retraso Compagnia;47;12315;
Retraso Previo;28;12316;
Retraso Compagnia;140;12317;
Retraso NAS;11;12318;
Retraso NAS;64;12319;
Retraso Previo;10;12320;
Retraso NAS;23;12322;
Retraso Compagnia;34;12323;
Retraso NAS;15;12324;
Retraso Compagnia;45;12325;
Retraso NAS;20;12326;
Retraso Previo;9;12327;
Retraso NAS;21;12328;
Retraso NAS;17;12329;
Retraso Previo;15;12330;
Retraso Compagnia;5;12331;
Retraso Previo;12;12332;
Retraso NAS;16;12333;
Retraso Compagnia;6;12334;
Retraso NAS;21;12335;
Retraso NAS;17;12336;
Retraso NAS;324;12337;
Retraso NAS;26;12338;
Retraso Compagnia;67;12339;
Retraso Meteorologico;1;12340;
Retraso Previo;232;12341;
Retraso Compagnia;18;12342;
Retraso NAS;31;12343;
Retraso Compagnia;14;12344;
Retraso NAS;24;12345;
Retraso Compagnia;3;12346;
Retraso NAS;22;12347;
Retraso Previo;37;12348;
Retraso Compagnia;157;12349;
Retraso Compagnia;16;12350;
Retraso Compagnia;85;12351;
Retraso Compagnia;5;12352;
Retraso Previo;88;12353;
Retraso NAS;18;12354;
Retraso Compagnia;17;12355;
Retraso NAS;19;12356;
Retraso NAS;455;12357;
Retraso NAS;21;12358;
Retraso NAS;18;12359;
Retraso Compagnia;7;12360;
Retraso NAS;7;12361;
Retraso Previo;28;12362;
Retraso Previo;40;12363;
Retraso Compagnia;297;12364;
Retraso NAS;11;12365;
Retraso NAS;135;12366;
Retraso NAS;319;12367;
Retraso NAS;17;12368;
Retraso Compagnia;27;12370;
Retraso NAS;11;12371;
Retraso Previo;22;12372;
Retraso NAS;26;12373;
Retraso Compagnia;12;12374;
Retraso NAS;7;12375;
Retraso NAS;9;12376;
Retraso Previo;10;12377;
Retraso Compagnia;46;12378;
Retraso NAS;24;12379;
Retraso NAS;26;12380;
Retraso NAS;18;12381;
Retraso NAS;20;12382;
Retraso Compagnia;54;12383;
Retraso NAS;1;12384;
Retraso Compagnia;11;12385;
Retraso NAS;32;12386;
Retraso Previo;23;12387;
Retraso Previo;16;12388;
Retraso Previo;26;12389;
Retraso NAS;295;12390;
Retraso Compagnia;1;12391;
Retraso Previo;20;12392;
Retraso NAS;1;12393;
Retraso Previo;52;12394;
Retraso Compagnia;70;12395;
Retraso Previo;116;12396;
Retraso Previo;55;12397;
Retraso NAS;24;12398;
Retraso NAS;22;12399;
Retraso Compagnia;6;12400;
Retraso Previo;9;12401;
Retraso NAS;38;12402;
Retraso Compagnia;13;12403;
Retraso NAS;12;12404;
Retraso Compagnia;11;12405;
Retraso NAS;20;12406;
Retraso NAS;342;12407;
Retraso NAS;313;12408;
Retraso NAS;15;12409;
Retraso NAS;19;12410;
Retraso Compagnia;66;12411;
Retraso Compagnia;22;12412;
Retraso NAS;43;12413;
Retraso Compagnia;45;12414;
Retraso NAS;70;12415;
Retraso NAS;37;12416;
Retraso Compagnia;24;12417;
Retraso NAS;18;12418;
Retraso NAS;16;12419;
Retraso Compagnia;22;12420;
Retraso Compagnia;9;12421;
Retraso NAS;11;12422;
Retraso Compagnia;6;12423;
Retraso NAS;1;12424;
Retraso Previo;20;12425;
Retraso NAS;24;12426;
Retraso Compagnia;14;12427;
Retraso NAS;5;12428;
Retraso Previo;33;12429;
Retraso NAS;22;12430;
Retraso Previo;15;12431;
Retraso Compagnia;6;12432;
Retraso NAS;13;12433;
Retraso NAS;6;12434;
Retraso Previo;112;12435;
Retraso Compagnia;127;12436;
Retraso Compagnia;72;12437;
Retraso NAS;8;12438;
Retraso Previo;45;12439;
Retraso Compagnia;13;12440;
Retraso NAS;4;12441;
Retraso NAS;178;12442;
Retraso NAS;332;12443;
Retraso Compagnia;45;12444;
Retraso Compagnia;7;12445;
Retraso Previo;13;12446;
Retraso Compagnia;88;12447;
Retraso Compagnia;11;12448;
Retraso NAS;12;12449;
Retraso NAS;15;12450;
Retraso NAS;28;12451;
Retraso Compagnia;94;12452;
Retraso NAS;10;12453;
Retraso Compagnia;1;12454;
Retraso Previo;83;12455;
Retraso NAS;49;12456;
Retraso NAS;26;12457;
Retraso Previo;121;12458;
Retraso Compagnia;16;12459;
Retraso NAS;10;12460;
Retraso NAS;32;12461;
Retraso Compagnia;32;12462;
Retraso NAS;55;12463;
Retraso Compagnia;23;12464;
Retraso Meteorologico;42;12465;
Retraso NAS;12;12466;
Retraso Compagnia;10;12467;
Retraso NAS;9;12468;
Retraso Compagnia;1;12469;
Retraso Previo;20;12470;
Retraso Compagnia;6;12471;
Retraso NAS;10;12472;
Retraso Previo;57;12473;
Retraso Compagnia;18;12474;
Retraso Previo;262;12475;
Retraso NAS;282;12476;
Retraso NAS;29;12477;
Retraso NAS;1;12478;
Retraso Previo;19;12479;
Retraso NAS;28;12480;
Retraso Compagnia;81;12481;
Retraso NAS;8;12482;
Retraso NAS;15;12483;
Retraso NAS;21;12484;
Retraso Compagnia;18;12485;
Retraso NAS;4;12486;
Retraso Compagnia;32;12487;
Retraso Compagnia;16;12488;
Retraso Compagnia;22;12489;
Retraso Compagnia;65;12490;
Retraso Previo;77;12491;
Retraso NAS;51;12492;
Retraso Compagnia;183;12493;
Retraso Compagnia;64;12494;
Retraso Compagnia;16;12495;
Retraso NAS;13;12496;
Retraso NAS;34;12497;
Retraso NAS;329;12498;
Retraso Previo;17;12499;
Retraso NAS;402;12500;
Retraso Compagnia;191;12501;
Retraso NAS;22;12502;
Retraso NAS;17;12503;
Retraso Previo;196;12504;
Retraso NAS;17;12505;
Retraso NAS;16;12507;
Retraso NAS;27;12508;
Retraso NAS;28;12509;
Retraso NAS;15;12510;
Retraso NAS;26;12511;
Retraso Meteorologico;2;12512;
Retraso Previo;71;12513;
Retraso NAS;22;12514;
Retraso Previo;37;12515;
Retraso Compagnia;16;12516;
