idVuelo;cancelled;cancellationName;diverted;div1airport;div2airport;compania;carrierDelay;tiempo;weatherDelay;NAS;nasDelay;seguridad;securityDelay;previo;lateAircraftDelay;
30976;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;7;
30978;1;Carrier;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;
30985;0;;0;;;compania;0;tiempo;13;NAS;0;seguridad;0;previo;0;
30985;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;27;
30986;0;;0;;;compania;17;tiempo;0;NAS;0;seguridad;0;previo;0;
30988;0;;0;;;compania;7;tiempo;0;NAS;0;seguridad;0;previo;0;
30988;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;81;
30989;1;Carrier;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;
30990;0;;0;;;compania;67;tiempo;0;NAS;0;seguridad;0;previo;0;
30990;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;0;
30992;0;;0;;;compania;0;tiempo;0;NAS;144;seguridad;0;previo;0;
30992;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;95;
30993;0;;0;;;compania;0;tiempo;0;NAS;32;seguridad;0;previo;0;
31002;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;
31005;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;59;
31007;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;
31007;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;
31015;0;;0;;;compania;0;tiempo;0;NAS;23;seguridad;0;previo;0;
31020;0;;0;;;compania;3;tiempo;0;NAS;0;seguridad;0;previo;0;
31020;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;
31024;0;;0;;;compania;94;tiempo;0;NAS;0;seguridad;0;previo;0;
31032;0;;0;;;compania;236;tiempo;0;NAS;0;seguridad;0;previo;0;
31035;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;
31036;0;;0;;;compania;52;tiempo;0;NAS;0;seguridad;0;previo;0;
31036;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;92;
31037;0;;0;;;compania;74;tiempo;0;NAS;0;seguridad;0;previo;0;
31038;1;Carrier;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;
31043;0;;0;;;compania;0;tiempo;0;NAS;185;seguridad;0;previo;0;
31043;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;96;
31053;0;;0;;;compania;22;tiempo;0;NAS;0;seguridad;0;previo;0;
31053;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;
31063;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;125;
31068;0;;0;;;compania;0;tiempo;0;NAS;114;seguridad;0;previo;0;
31069;0;;0;;;compania;37;tiempo;0;NAS;0;seguridad;0;previo;0;
31069;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;23;
31071;0;;0;;;compania;58;tiempo;0;NAS;0;seguridad;0;previo;0;
31084;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;
31090;0;;0;;;compania;33;tiempo;0;NAS;0;seguridad;0;previo;0;
31090;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;100;
31093;0;;0;;;compania;0;tiempo;21;NAS;0;seguridad;0;previo;0;
31094;0;;0;;;compania;0;tiempo;0;NAS;21;seguridad;0;previo;0;
31097;0;;0;;;compania;12;tiempo;0;NAS;0;seguridad;0;previo;0;
31097;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;
31098;0;;0;;;compania;0;tiempo;0;NAS;29;seguridad;0;previo;0;
31102;0;;0;;;compania;0;tiempo;0;NAS;32;seguridad;0;previo;0;
31104;0;;0;;;compania;43;tiempo;0;NAS;0;seguridad;0;previo;0;
31107;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;
31107;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;35;
31115;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;76;
31116;0;;0;;;compania;46;tiempo;0;NAS;0;seguridad;0;previo;0;
31119;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;
31120;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;0;
31120;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;11;
31121;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;
31124;0;;0;;;compania;13;tiempo;0;NAS;0;seguridad;0;previo;0;
31124;0;;0;;;compania;0;tiempo;0;NAS;25;seguridad;0;previo;0;
31125;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;
31126;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;
31126;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;19;
31127;0;;0;;;compania;0;tiempo;0;NAS;24;seguridad;0;previo;0;
31132;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;0;
31132;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;
31138;0;;0;;;compania;7;tiempo;0;NAS;0;seguridad;0;previo;0;
31138;0;;0;;;compania;0;tiempo;0;NAS;47;seguridad;0;previo;0;
31143;0;;0;;;compania;0;tiempo;0;NAS;21;seguridad;0;previo;0;
31146;0;;0;;;compania;24;tiempo;0;NAS;0;seguridad;0;previo;0;
31146;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;
31148;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;76;
31149;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;
31153;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;
31164;0;;0;;;compania;124;tiempo;0;NAS;0;seguridad;0;previo;0;
31164;0;;0;;;compania;0;tiempo;0;NAS;4;seguridad;0;previo;0;
31164;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;106;
31166;0;;0;;;compania;22;tiempo;0;NAS;0;seguridad;0;previo;0;
31166;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;0;
31170;0;;0;;;compania;35;tiempo;0;NAS;0;seguridad;0;previo;0;
31171;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;
31171;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;165;
31173;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;
31176;0;;0;;;compania;17;tiempo;0;NAS;0;seguridad;0;previo;0;
31180;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;27;
31182;0;;0;;;compania;6;tiempo;0;NAS;0;seguridad;0;previo;0;
31182;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;15;
31185;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;
31186;0;;0;;;compania;65;tiempo;0;NAS;0;seguridad;0;previo;0;
31186;0;;0;;;compania;0;tiempo;0;NAS;46;seguridad;0;previo;0;
31191;0;;0;;;compania;6;tiempo;0;NAS;0;seguridad;0;previo;0;
31191;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;
31194;0;;0;;;compania;17;tiempo;0;NAS;0;seguridad;0;previo;0;
31194;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;41;
31195;0;;0;;;compania;0;tiempo;0;NAS;32;seguridad;0;previo;0;
31202;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;74;
31203;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;
31206;0;;0;;;compania;49;tiempo;0;NAS;0;seguridad;0;previo;0;
31206;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;12;
31208;0;;0;;;compania;32;tiempo;0;NAS;0;seguridad;0;previo;0;
31208;0;;0;;;compania;0;tiempo;0;NAS;2;seguridad;0;previo;0;
31209;0;;0;;;compania;18;tiempo;0;NAS;0;seguridad;0;previo;0;
31210;0;;0;;;compania;29;tiempo;0;NAS;0;seguridad;0;previo;0;
31214;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;
31215;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;0;
31215;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;10;
31218;0;;0;;;compania;0;tiempo;0;NAS;123;seguridad;0;previo;0;
31218;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;16;
31220;0;;0;;;compania;14;tiempo;0;NAS;0;seguridad;0;previo;0;
31220;0;;0;;;compania;0;tiempo;0;NAS;4;seguridad;0;previo;0;
31220;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;42;
31226;0;;0;;;compania;0;tiempo;0;NAS;55;seguridad;0;previo;0;
31231;0;;0;;;compania;70;tiempo;0;NAS;0;seguridad;0;previo;0;
31231;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;41;
31239;0;;0;;;compania;22;tiempo;0;NAS;0;seguridad;0;previo;0;
31239;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;
31245;0;;0;;;compania;86;tiempo;0;NAS;0;seguridad;0;previo;0;
31246;0;;0;;;compania;0;tiempo;0;NAS;29;seguridad;0;previo;0;
31248;0;;0;;;compania;0;tiempo;0;NAS;17;seguridad;0;previo;0;
31249;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;15;
31250;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;
31268;0;;0;;;compania;0;tiempo;0;NAS;29;seguridad;0;previo;0;
31269;0;;0;;;compania;12;tiempo;0;NAS;0;seguridad;0;previo;0;
31269;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;
31269;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;10;
31275;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;119;
31283;0;;0;;;compania;51;tiempo;0;NAS;0;seguridad;0;previo;0;
31290;0;;0;;;compania;6;tiempo;0;NAS;0;seguridad;0;previo;0;
31290;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;103;
31301;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;74;
31305;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;0;
31305;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;
31305;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;52;
31307;0;;0;;;compania;0;tiempo;0;NAS;27;seguridad;0;previo;0;
31311;1;Carrier;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;
31316;0;;0;;;compania;0;tiempo;0;NAS;56;seguridad;0;previo;0;
31320;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;0;
31320;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;112;
31327;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;59;
31332;0;;0;;;compania;0;tiempo;0;NAS;34;seguridad;0;previo;0;
31343;1;Carrier;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;
31362;0;;0;;;compania;17;tiempo;0;NAS;0;seguridad;0;previo;0;
31367;0;;0;;;compania;22;tiempo;0;NAS;0;seguridad;0;previo;0;
31367;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;52;
31370;1;Weather;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;
31381;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;128;
31390;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;41;
31391;0;;0;;;compania;0;tiempo;0;NAS;3;seguridad;0;previo;0;
31391;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;23;
31395;0;;0;;;compania;17;tiempo;0;NAS;0;seguridad;0;previo;0;
31395;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;6;
31405;0;;0;;;compania;20;tiempo;0;NAS;0;seguridad;0;previo;0;
31405;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;34;
31410;0;;0;;;compania;22;tiempo;0;NAS;0;seguridad;0;previo;0;
31410;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;116;
31419;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;
31420;0;;0;;;compania;21;tiempo;0;NAS;0;seguridad;0;previo;0;
31420;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;
31436;0;;0;;;compania;82;tiempo;0;NAS;0;seguridad;0;previo;0;
31440;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;62;
31452;0;;0;;;compania;0;tiempo;0;NAS;61;seguridad;0;previo;0;
31454;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;0;
31454;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;32;
31459;0;;0;;;compania;0;tiempo;0;NAS;33;seguridad;0;previo;0;
31467;0;;0;;;compania;0;tiempo;0;NAS;39;seguridad;0;previo;0;
31474;0;;0;;;compania;87;tiempo;0;NAS;0;seguridad;0;previo;0;
31474;0;;0;;;compania;0;tiempo;0;NAS;13;seguridad;0;previo;0;
31485;0;;0;;;compania;0;tiempo;0;NAS;141;seguridad;0;previo;0;
31486;0;;0;;;compania;0;tiempo;0;NAS;160;seguridad;0;previo;0;
31488;0;;0;;;compania;11;tiempo;0;NAS;0;seguridad;0;previo;0;
31488;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;180;
31494;0;;0;;;compania;50;tiempo;0;NAS;0;seguridad;0;previo;0;
31510;0;;0;;;compania;0;tiempo;0;NAS;40;seguridad;0;previo;0;
31511;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;53;
31524;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;150;
31525;0;;0;;;compania;18;tiempo;0;NAS;0;seguridad;0;previo;0;
31525;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;53;
31527;0;;0;;;compania;12;tiempo;0;NAS;0;seguridad;0;previo;0;
31527;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;84;
31532;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;0;
31532;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;37;
31537;0;;0;;;compania;56;tiempo;0;NAS;0;seguridad;0;previo;0;
31546;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;
31547;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;0;
31547;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;53;
31548;0;;0;;;compania;30;tiempo;0;NAS;0;seguridad;0;previo;0;
31550;0;;0;;;compania;26;tiempo;0;NAS;0;seguridad;0;previo;0;
31550;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;1;
31558;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;61;
31561;0;;0;;;compania;0;tiempo;0;NAS;151;seguridad;0;previo;0;
31562;0;;0;;;compania;0;tiempo;0;NAS;123;seguridad;0;previo;0;
31564;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;0;
31564;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;107;
31565;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;0;
31565;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;42;
31571;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;
31577;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;85;
31578;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;23;
31588;0;;0;;;compania;0;tiempo;0;NAS;74;seguridad;0;previo;0;
31588;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;6;
31596;0;;0;;;compania;18;tiempo;0;NAS;0;seguridad;0;previo;0;
31599;0;;0;;;compania;31;tiempo;0;NAS;0;seguridad;0;previo;0;
31601;0;;0;;;compania;4;tiempo;0;NAS;0;seguridad;0;previo;0;
31601;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;14;
31606;0;;0;;;compania;19;tiempo;0;NAS;0;seguridad;0;previo;0;
31619;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;95;
31623;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;110;
31636;0;;0;;;compania;36;tiempo;0;NAS;0;seguridad;0;previo;0;
31636;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;0;
31638;0;;0;;;compania;8;tiempo;0;NAS;0;seguridad;0;previo;0;
31638;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;
31639;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;0;
31645;0;;0;;;compania;19;tiempo;0;NAS;0;seguridad;0;previo;0;
31646;0;;0;;;compania;34;tiempo;0;NAS;0;seguridad;0;previo;0;
31650;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;
31661;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;
31663;0;;0;;;compania;9;tiempo;0;NAS;0;seguridad;0;previo;0;
31663;0;;0;;;compania;0;tiempo;0;NAS;30;seguridad;0;previo;0;
31671;0;;0;;;compania;29;tiempo;0;NAS;0;seguridad;0;previo;0;
31672;0;;0;;;compania;19;tiempo;0;NAS;0;seguridad;0;previo;0;
31681;0;;0;;;compania;6;tiempo;0;NAS;0;seguridad;0;previo;0;
31681;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;17;
31686;0;;0;;;compania;45;tiempo;0;NAS;0;seguridad;0;previo;0;
31686;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;
31695;0;;0;;;compania;0;tiempo;0;NAS;32;seguridad;0;previo;0;
31695;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;5;
31698;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;104;
31704;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;107;
31710;0;;0;;;compania;24;tiempo;0;NAS;0;seguridad;0;previo;0;
31710;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;22;
31716;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;39;
31724;0;;0;;;compania;56;tiempo;0;NAS;0;seguridad;0;previo;0;
31726;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;
31731;0;;0;;;compania;45;tiempo;0;NAS;0;seguridad;0;previo;0;
31731;0;;0;;;compania;0;tiempo;0;NAS;6;seguridad;0;previo;0;
31731;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;36;
31746;0;;0;;;compania;6;tiempo;0;NAS;0;seguridad;0;previo;0;
31746;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;27;
31754;0;;0;;;compania;0;tiempo;0;NAS;35;seguridad;0;previo;0;
31754;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;47;
31764;0;;0;;;compania;16;tiempo;0;NAS;0;seguridad;0;previo;0;
31770;0;;0;;;compania;7;tiempo;0;NAS;0;seguridad;0;previo;0;
31770;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;37;
31778;0;;0;;;compania;7;tiempo;0;NAS;0;seguridad;0;previo;0;
31778;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;48;
31800;0;;0;;;compania;0;tiempo;0;NAS;21;seguridad;0;previo;0;
31819;0;;0;;;compania;15;tiempo;0;NAS;0;seguridad;0;previo;0;
31831;0;;0;;;compania;0;tiempo;0;NAS;95;seguridad;0;previo;0;
31835;0;;0;;;compania;28;tiempo;0;NAS;0;seguridad;0;previo;0;
31856;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;
31856;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;4;
31889;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;73;
31892;0;;0;;;compania;0;tiempo;0;NAS;4;seguridad;0;previo;0;
31892;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;49;
31893;0;;0;;;compania;0;tiempo;0;NAS;19;seguridad;0;previo;0;
31896;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;35;
31897;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;32;
31899;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;0;
31899;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;20;
31902;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;
31905;0;;0;;;compania;0;tiempo;0;NAS;1;seguridad;0;previo;0;
31905;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;69;
31921;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;16;
31940;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;
31940;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;102;
31960;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;
31967;0;;0;;;compania;20;tiempo;0;NAS;0;seguridad;0;previo;0;
31969;0;;0;;;compania;22;tiempo;0;NAS;0;seguridad;0;previo;0;
31972;0;;0;;;compania;31;tiempo;0;NAS;0;seguridad;0;previo;0;
31972;0;;0;;;compania;0;tiempo;0;NAS;8;seguridad;0;previo;0;
31979;0;;0;;;compania;24;tiempo;0;NAS;0;seguridad;0;previo;0;
31979;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;155;
31981;0;;0;;;compania;19;tiempo;0;NAS;0;seguridad;0;previo;0;
31990;0;;0;;;compania;109;tiempo;0;NAS;0;seguridad;0;previo;0;
31990;0;;0;;;compania;0;tiempo;0;NAS;9;seguridad;0;previo;0;
31997;0;;0;;;compania;0;tiempo;15;NAS;0;seguridad;0;previo;0;
31997;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;136;
32006;0;;0;;;compania;52;tiempo;0;NAS;0;seguridad;0;previo;0;
32006;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;
32015;0;;0;;;compania;70;tiempo;0;NAS;0;seguridad;0;previo;0;
32017;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;
32017;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;52;
32023;0;;0;;;compania;49;tiempo;0;NAS;0;seguridad;0;previo;0;
32045;0;;0;;;compania;0;tiempo;0;NAS;21;seguridad;0;previo;0;
32049;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;61;
32060;0;;0;;;compania;17;tiempo;0;NAS;0;seguridad;0;previo;0;
32060;0;;0;;;compania;0;tiempo;0;NAS;15;seguridad;0;previo;0;
32073;1;Carrier;0;;;compania;;tiempo;;NAS;;seguridad;;previo;;
32081;0;;0;;;compania;0;tiempo;0;NAS;33;seguridad;0;previo;0;
32090;0;;0;;;compania;77;tiempo;0;NAS;0;seguridad;0;previo;0;
32090;0;;0;;;compania;0;tiempo;0;NAS;14;seguridad;0;previo;0;
32113;0;;0;;;compania;33;tiempo;0;NAS;0;seguridad;0;previo;0;
32113;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;2;
32122;0;;0;;;compania;40;tiempo;0;NAS;0;seguridad;0;previo;0;
32122;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;77;
32127;0;;0;;;compania;0;tiempo;0;NAS;23;seguridad;0;previo;0;
32129;0;;0;;;compania;16;tiempo;0;NAS;0;seguridad;0;previo;0;
32129;0;;0;;;compania;0;tiempo;0;NAS;22;seguridad;0;previo;0;
32131;0;;0;;;compania;22;tiempo;0;NAS;0;seguridad;0;previo;0;
32131;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;
32131;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;54;
32135;0;;0;;;compania;10;tiempo;0;NAS;0;seguridad;0;previo;0;
32135;0;;0;;;compania;0;tiempo;0;NAS;5;seguridad;0;previo;0;
32145;0;;0;;;compania;114;tiempo;0;NAS;0;seguridad;0;previo;0;
32147;0;;0;;;compania;0;tiempo;0;NAS;16;seguridad;0;previo;0;
32149;0;;1;MDT;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;0;
32150;0;;1;PIT;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;0;
32151;0;;1;PIT;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;0;
32152;0;;1;PIT;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;0;
32153;0;;1;CLT;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;0;
32154;0;;1;DEN;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;0;
32155;0;;1;PHL;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;0;
32156;0;;1;PIT;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;0;
32157;0;;1;PIT;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;0;
32158;0;;1;MDT;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;0;
32160;0;;0;;;compania;0;tiempo;0;NAS;21;seguridad;0;previo;0;
32165;0;;0;;;compania;16;tiempo;0;NAS;0;seguridad;0;previo;0;
32165;0;;0;;;compania;0;tiempo;0;NAS;11;seguridad;0;previo;0;
32168;0;;0;;;compania;0;tiempo;0;NAS;59;seguridad;0;previo;0;
32170;0;;0;;;compania;74;tiempo;0;NAS;0;seguridad;0;previo;0;
32170;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;
32170;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;93;
32171;0;;0;;;compania;0;tiempo;0;NAS;7;seguridad;0;previo;0;
32171;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;99;
32173;0;;0;;;compania;0;tiempo;0;NAS;101;seguridad;0;previo;0;
32175;0;;0;;;compania;0;tiempo;0;NAS;155;seguridad;0;previo;0;
32184;0;;0;;;compania;5;tiempo;0;NAS;0;seguridad;0;previo;0;
32184;0;;0;;;compania;0;tiempo;0;NAS;13;seguridad;0;previo;0;
32186;0;;0;;;compania;0;tiempo;0;NAS;178;seguridad;0;previo;0;
32191;0;;0;;;compania;0;tiempo;0;NAS;27;seguridad;0;previo;0;
32196;0;;0;;;compania;3;tiempo;0;NAS;0;seguridad;0;previo;0;
32196;0;;0;;;compania;0;tiempo;0;NAS;18;seguridad;0;previo;0;
32198;0;;0;;;compania;65;tiempo;0;NAS;0;seguridad;0;previo;0;
32198;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;50;
32200;0;;0;;;compania;4;tiempo;0;NAS;0;seguridad;0;previo;0;
32200;0;;0;;;compania;0;tiempo;0;NAS;13;seguridad;0;previo;0;
32202;0;;0;;;compania;0;tiempo;0;NAS;24;seguridad;0;previo;0;
32203;0;;0;;;compania;3;tiempo;0;NAS;0;seguridad;0;previo;0;
32203;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;
32221;0;;0;;;compania;0;tiempo;0;NAS;20;seguridad;0;previo;0;
32221;0;;0;;;compania;0;tiempo;0;NAS;0;seguridad;0;previo;73;
32243;0;;0;;;compania;0;tiempo;0;NAS;34;seguridad;0;previo;0;
